brand,product,link,product_description,image_link
BROADSTAR,Women High-Rise Trousers,https://www.myntra.com/trousers/broadstar/broadstar-women-flared-high-rise-bootcut-trousers/25243710/buy,"Black knitted bootcut | Flared | Brand Fit: smart | High-rise | Length: regular | Pattern: solid | Flat-front, with no pleats design | Feature: easy wash | 4 pockets","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25243710/2023/9/28/8eb464c8-1baa-499d-861f-4b34eea39f511695892905134BROADSTARWomenBlackSmartFlaredHigh-RiseEasyWashTrousers1.jpg"
CHIC BY TOKYO TALKIES,Women Parallel Trousers,https://www.myntra.com/trousers/chic+by+tokyo+talkies/chic-by-tokyo-talkies-women-straight-fit-high-rise-parallel-trousers/24567728/buy,Navy blue woven parallel | Straight fit | High-rise | Length: regular | Pattern: solid | Flat-front | Feature: plain | 2 pockets,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24567728/2023/8/21/663d5159-3ae5-4834-8a1c-91f309929a7f1692594315488TokyoTalkiesWomenNavyBlueStraightFitTrousers1.jpg"
FITHUB,Women Cotton Formal Trouser,https://www.myntra.com/trousers/fithub/fithub-women-sharp-slim-fit-cotton-formal-trouser/26486892/buy,"Beige woven formal trouser | Slim fit | Brand Fit: sharp | High-rise | Length: regular | Pattern: solid | Flat-front | Feature: easy wash | 4 pockets | Button and zip closure 
 ","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26486892/2023/12/16/8a995669-958b-4fde-8de5-7b67809164881702743855625FITHUBWomenBeigeSharpSlimFitHigh-RiseEasyWashTrousers1.jpg"
CHIC BY TOKYO TALKIES,Women Formal Trousers,https://www.myntra.com/trousers/chic+by+tokyo+talkies/chic-by-tokyo-talkies-women-slim-fit-high-rise-formal-trousers/24567744/buy,Black woven formal trousers | Slim fit | Mid-rise | Length: cropped | Pattern: solid | Flat-front | Feature: plain | 2 pockets,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24567744/2023/8/21/c3f9ebb5-c438-4e4b-a961-04544b163f8b1692593088858TokyoTalkiesWomenBlackSlimFitTrousers1.jpg"
Taavi,Kalamkari Print Ethnic Sustainable Pure Cotton Skirt,https://www.myntra.com/skirts/taavi/taavi-black--maroon-kalamkari-hand-block-print-ethnic-sustainable-maxi-pure-cotton-skirt-with-gathers/7393506/buy,"Black and maroon | A-line hand block print ethnic maxi skirt | Partially elasticated waistband | Single side slit | gathers and pleated detail | Flared hem | Kalamkari Hand Block Print | This is a handcrafted skirt, and is prone to colour bleeding due to use of natural dyes | The print on the garment might be uneven owning to the handcrafted nature of the product, adding essence to the garment.","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7393506/2020/10/10/9a490a45-d7fb-4f17-a7f8-df2e6c40b0881602269372163TaaviWomenBlackMaroonKalamkariHandBlockPrintEthnicSustainabl1.jpg"
Taavi,Hand Block Print Sustainable Pure Cotton Skirt,https://www.myntra.com/skirts/taavi/taavi-blue--off-white-indigo-hand-block-print-maxi-flared-sustainable-pure-cotton-skirt-with-gathers--slit/9678331/buy,"Region: Rajasthan | Blue and off-white | Hand block print maxi skirt with gathers | Has a partially elasticated waistband | Front slit | Flared hem | Indigo hand block print legacy | This is a handcrafted skirt, and is prone to colour bleeding due to use of natural dyes | The print on the garment might be unevenly owning to the handcrafted nature of the product, adding essence to the garment.","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9678331/2021/2/11/8f5b7696-3eec-4a56-963a-7ac84c0383f61613030729526TaaviWomenBlueOff-WhiteIndigoHandBlockPrintMaxiFlaredSkirtwi1.jpg"
Berrylush,Abstract Animal Printed Skirt,https://www.myntra.com/skirts/berrylush/berrylush-women-black-abstract-animal-printed-skirt/15249690/buy,"Black colour | Chic abstract print | Straight hemline | Midi length | Polyester, machine wash","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15249690/2021/9/13/daa5b216-3713-410c-b0bc-5467084835801631522236014-Berrylush-Women-Skirts-4001631522235294-1.jpg"
FREAKINS,Solid Skirt,https://www.myntra.com/skirts/freakins/freakins-stunning-blue-solid-skirt/18404668/buy,"Stunning Blue shade | Classic Solid pattern | Mini length | Button Closure |  | Pure Cotton, Machine Wash","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18404668/2022/5/24/c8e237bd-7a64-4424-9ed9-9d8a24b6d6011653402554564Skirts1.jpg"
Puma,Women High-Rise Sports Sustainable Shorts,https://www.myntra.com/shorts/puma/puma-women-regular-fit-pure-cotton-high-rise-outdoor-sports-sustainable-shorts/22797618/buy,Black solid outdoor sports shorts | Regular fit | High rise | Above knee length | A-line shape | Elastic waistband and adjustable drawcord | Metal drawcord ends | PUMA Wordmark and Cat Logo rubber print on the sides | 2 pockets | Cotton: Cotton in PUMA products comes from farms with a focus on sustainable farming such as water efficiency and soil health protection. | Recycled Content: Made with at least 20% recycled material as a step toward a better future ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22797618/2023/5/8/f68746ea-54c0-4f9a-8ed9-1b355caef2df1683533691752-Puma-Women-Pure-Cotton-High-Rise-Outdoor-Sports-Shorts-33116-1.jpg"
MANGO,High-Rise Denim Midi Skirt,https://www.myntra.com/skirts/mango/mango-high-rise-pure-cotton-denim-midi-skirt-with-front-slit/30001108/buy,Blue solid straight skirt | High-rise | Button & zip closure | 5 pockets | Front slit | Midi length | Straight hem,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30001108/2024/6/25/42d734d5-3324-4e8f-91f6-51eb23fd50451719312511175DressesMANGOWomenDressesMANGOWomenDressesMANGOWomenDressesMA1.jpg"
MANGO,Floral Print Midi Wrap Skirt,https://www.myntra.com/skirts/mango/mango-floral-print-panelled-midi-wrap-skirt/29037666/buy,Black and Beige printed wrap skirt | Has a non-elasticated waisband  | Concealed zip closure  | Waist tie-ups  | Straight hem,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29037666/2024/6/11/059135c3-a3a1-4bad-a8a1-5544ad625c441718083872840-MANGO-Floral-Print-Paneled-Wrap-Skirt-8251718083872409-1.jpg"
Nike,Women Tempo Running Shorts,https://www.myntra.com/shorts/nike/nike-women-dri-fit-tempo-running-shorts/23170914/buy,"Black solid mid-rise sports shorts | has 2 pockets, slip-on closure","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23170914/2023/5/13/0690ecb9-d265-4be4-bebf-52cd14a25eb81683978258287NikeTempoWomensRunningShorts1.jpg"
Berrylush,Checked Uniform Dressing Skirt,https://www.myntra.com/skirts/berrylush/berrylush---pink-checked-uniform-dressing-skirt/19684324/buy,"Pink hue | Trendy checked pattern | Flared hemline | Mini length | Polyester, machine wash","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19684324/2022/11/3/d5cf06ec-20e1-4885-bf5c-1a64dae748831667474482226-Berrylush-Women-Pink-Checked-Printed-High-Rise-Skorts-118166-1.jpg"
Berrylush,Graphic Roman Column Skirt,https://www.myntra.com/skirts/berrylush/berrylush-black-graphic-roman-column-skirt/18416284/buy,"Black tone | Attractive graphic print | Flared hemline | Midi length | Polyester, machine wash","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18416284/2022/7/24/27dbf195-2528-4887-8b08-183a841738561658643075874BerrylushBlackGraphicRomanColumnSkirt1.jpg"
Inddus,Embellished Top with Solid Skirt,https://www.myntra.com/co-ords/inddus/inddus-women-stylish-navy-blue-embellished-top-with-solid-skirt/18799524/buy,Stylish navy blue shade | Embellished top | Solid skirt | Sleeveless | Round neck,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18799524/2022/9/20/2c40ce19-9a37-43fa-b9df-d6fd0f76ff271663695624645-Inddus-Women-Stylish-Navy-Blue-Embellished-Top-with-Solid-Sk-1.jpg"
Zeyo,Printed Co-Ords,https://www.myntra.com/co-ords/zeyo/zeyo-typography-printed-co-ords/26434058/buy,Navy blue & red | Typography printed | Round neck | Short sleeves | Printed | Drawstring,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26434058/2024/1/3/7341a85a-c261-4dab-a5cd-4fdac12ac75f1704275590884ZeyoTypographyPrintedRoundNeckNightsuit1.jpg"
Berrylush,Printed Top with Skirt,https://www.myntra.com/co-ords/berrylush/berrylush-women-pink-printed-top-with-skirt/18416294/buy,Pink shade | Printed top | Printed skirt | Sleeveless | One-shoulder,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18416294/2022/7/5/49e258bd-8572-4ffd-b5d5-d25d3f42f7a71657005919493-Berrylush-Women-Pink-Brushstroke-One-Shoulder-Top-Thigh-Spli-1.jpg"
Sangria,EmbroideredViscoseSilk Co-Ords,https://www.myntra.com/co-ords/sangria/sangria-embroidered-viscose-silk-oversized-shirt-with-palazzo-co-ords/25450086/buy,"Black embroidered shirt, has a shirt collar neck and long sleeves | Black embroidered palazzo, has an elasticated waistband with slip-on closure","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25450086/2023/10/11/3f300e4f-8868-4677-9662-b07c676a8a041697038132620BlackEmbellishedTopPalazzoCo-OrdsSet2.jpg"
HERE&NOW,Tunic With Palazzos,https://www.myntra.com/co-ords/here%26now/herenow-embroidered-tunic-with-palazzos/29352966/buy,"This ethnic co-ords consists of a Tunic and Palazzos | Yellow embroidered tunic, has a round neck, has long, flared sleeves with lace detail | Yellow solid Palazzos, 1 pocket, has an elasticated waistband with a slip on closure","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29352966/2024/5/16/1f3c89d0-5e18-4000-9286-29dc9eec734e1715855321517-Yellow-Embroidered-Top-with-Trouser-Co-Ord-Set-4071715855320-1.jpg"
Sangria,Embroidered Co-Ords Set,https://www.myntra.com/co-ords/sangria/sangria-embroidered-top-with-palazzo-co-ords/25450094/buy,"Black solid top, has a tie-up collar neck and three-quarter sleeves | Black embroidered palazzo, has an partially elasticated waistband with slip-on closure","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25450094/2023/10/11/44e4c09e-206f-44d1-973d-71eedb07721b1697037861894BlackEmbellishedLaceUpDetailTopPalazzoCo-OrdsSet7.jpg"
MONTREZ,Printed Denim Co-Ords,https://www.myntra.com/co-ords/montrez/montrez-white--pink-printed-denim-jacket--skirt/18587700/buy,"Multicoloured graphic print sheath dress | Round neck | Long, puff sleeve | Above knee length in straight hem | Denim fabric | Button closure","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18587700/2023/4/4/baa25e83-fe82-4c2d-a55d-e93d5f43ad2d1680590969041-MONTREZ-White--Pink-Printed-Denim-Jacket--Skirt-352168059096-6.jpg"
Rain & Rainbow,Printed Cotton Co-Ords,https://www.myntra.com/co-ords/rain+%26+rainbow/rain--rainbow-printed-pure-cotton-round-neck-tunic-with-trousers/24356644/buy,Color: White and red print | Print style: Floral print | Style: Co-ords Set | Neckline: Notched round neck | Sleeves: Three-quarter regular sleeves | Closure: Slip-on | Fabric: 100% Cotton,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24356644/2023/8/5/2b42450d-32d4-46f0-9a29-2c15cec97e241691219196205Co-Ords1.jpg"
DSS FASHION,Floral Printed Co-Ords Set,https://www.myntra.com/co-ords/dss+fashion/dss-fashion-floral-printed-round-neck-three-quarter-sleeves-co-ords-set-/29273070/buy,"Floral printed | Straight shape | High slit style | Round neck, three-quarter regular sleeves | Calf length length with straight hem | Viscose rayon machine weave fabric | Jacket | Printed Trousers | Elasticated waistband | Drawstring closure | Comes with a jacket","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29273070/2024/5/1/e692ac0e-3b96-45ec-b1ef-2a91e00fec7a1714546374265KurtaSets1.jpg"
Anouk,Floral Print Co-Ords,https://www.myntra.com/co-ords/anouk/anouk-floral-print-co-ords/24138784/buy,"This co-ords consists of a Tunic& Trousers | Khaki and grey floral printed Tunic, has a shirt collar, has three-quarter, regular sleeves | Khaki and grey floral printed Trousers, 1 pocket, has an elasticated waistband with a slip-on closure","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24138784/2023/10/4/eee8cca8-9834-4191-af08-a7cb91f55eb41696418593762-Anouk-Women-Co-Ords-8661696418593414-1.jpg"
Sangria,Cotton Ethnic Two-Piece Set,https://www.myntra.com/co-ords/sangria/sangria-women-teal-green--white-pure-cotton-ethnic-printed-two-piece-set/14412982/buy,Ethnic printed  | Lapel collar  | Button placket  | Three-quarter sleeves  | Straight hem  | Printed  | Partially elasticated waistband  | Slip-on closure  | 2 pockets,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14412982/2021/11/22/b2fc4fed-09de-4e11-a787-34bd0de6e79e1637583435840-Sangria-Women-Clothing-Set-5971637583435249-1.jpg"
all about you,Pure Cotton Co-Ords,https://www.myntra.com/co-ords/all+about+you/all-about-you-brown-pure-cotton-co-ords/23044032/buy,"This co-ords consists of a Top and Trousers | Brown solid regular top, has a v-neck, long, regular sleeves | Brown solid flared Trousers, has a slip on closure","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23044032/2023/5/15/db82775a-db49-4480-9e8f-24b7ef2cb99b1684150259634-all-about-you-Women-Co-Ords-7451684150259195-1.jpg"
Roadster,Women Printed Co-Ord Set,https://www.myntra.com/co-ords/roadster/the-roadster-lifestyle-cowomen-printed-co-ord-set/14955094/buy,Olive Green printed T-shirt | Round neck | Short sleeves | Olive Green solid joggers | Has a drawstring closure | 2 Pockets,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14955094/2023/10/17/01f5b92a-2e11-4fd4-a90d-aba3feda200e1697533141383-Roadster-Women-Green-Solid-Leisure-Set-Co-Ords-1241697533141-1.jpg"
Anouk,Printed Ethnic Co-Ords,https://www.myntra.com/co-ords/anouk/anouk-printed-ethnic-co-ords/24700960/buy,"Ethnic print | V-neck, short flared sleeves | Waist tie-up | Polyester machine weave fabric | Printed palazzos | Elasticated waistband | Slip-on closure | 2 pockets","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24700960/2024/2/7/f0dc0a1e-165e-498f-a23d-a1263a58f6611707304346989-Anouk-Women-Kurta-Sets-1451707304346513-1.jpg"
Berrylush,Floral SpaghettiStrap Playsuit,https://www.myntra.com/jumpsuit/berrylush/berrylush-women-pink-floral-spaghetti-straps-playsuit/19865972/buy,"Pink colour | Floral print | Shoulder straps | Sleeveless | Polyester, machine wash","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19865972/2023/11/23/6b50fcf8-fa6f-4bdd-8ef6-65559f85b2b11700718187869-Berrylush-Women-Pink-Floral-Spaghetti-Straps-Playsuit-697170-1.jpg"
Berrylush,Solid Spaghetti Straps Jumpsuit,https://www.myntra.com/jumpsuit/berrylush/berrylush-women-fuchsia-solid-spaghetti-straps-jumpsuit/19865976/buy,"Fuchsia tone | Solid pattern | Shoulder straps | Sleeveless | Polyester, machine wash","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19865976/2022/10/10/02d8651d-2e8d-4688-b23d-38fb03c64c5b1665392734112-Berrylush-Women-Pink-Solid-Lace-Waist-Jumpsuit-7771665392733-1.jpg"
Berrylush,Printed Playsuit,https://www.myntra.com/jumpsuit/berrylush/berrylush-women-deep-blue-printed-playsuit/20243906/buy,"Deep blue shade | Attractive printed pattern | Sweetheart neck | Long sleeves | Polyester, machine wash","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20243906/2022/10/21/22d22f17-dfb0-4a81-a5fb-537eb7c90d261666337973334-Berrylush-Women-Blue-Floral-Print-Lantern-Sleeve-Belted-Laye-1.jpg"
Berrylush,Printed Playsuit,https://www.myntra.com/jumpsuit/berrylush/berrylush-women-gorgeous-red-printed-playsuit/17190888/buy,"Gorgeous red tone | Printed pattern | Shoulder straps | Sleeveless | Polyester, machine wash","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17190888/2022/3/2/c21ab7a5-1db5-42a9-87a3-2437b32ba82a1646210736584-Berrylush-Women-Red-Knotted-Shirred-Back-Ditsy-Floral-Cami-R-1.jpg"
Berrylush,Floral SpaghettiStrap Playsuit,https://www.myntra.com/jumpsuit/berrylush/berrylush-women-pink-floral-spaghetti-straps-playsuit/19865972/buy,"Pink colour | Floral print | Shoulder straps | Sleeveless | Polyester, machine wash","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19865972/2023/11/23/6b50fcf8-fa6f-4bdd-8ef6-65559f85b2b11700718187869-Berrylush-Women-Pink-Floral-Spaghetti-Straps-Playsuit-697170-1.jpg"
SASSAFRAS,Solid Boiler Jumpsuit,https://www.myntra.com/jumpsuit/sassafras/sassafras-women-blue-solid-boiler-jumpsuit/15508746/buy,"Blue colour | Classic solid pattern | V-neck | Sleeveless | Cotton, machine wash","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15508746/2021/10/8/76d93c26-46fa-4946-826c-8957e2ff173c1633676949601-SASSAFRAS-Women-Jumpsuit-9261633676949313-1.jpg"
Puma,Women Full-Zip Sweatshirt,https://www.myntra.com/sweatshirts/puma/puma-women-black-solid-essential-full-zip-hoodie-sweatshirt/19527094/buy,Black solid sweatshirt | 2 split kangaroo pockets | Long sleeves | Zip closure | Regular fit | Jersey-lined hood with drawcord for adjustability |  Ribbed cuffs and waistband | Some styles feature PUMA Cat Logo at left chest | Some styles feature PUMA No.1 Logo at left chest | Cotton and recycled polyester,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19527094/2022/9/7/b19a51a7-6c50-477e-a29d-7f418f5cc2cb1662547126003-Puma-Women-Black-Solid-Essential-Full-Zip-Hoodie-Sweatshirt--1.jpg"
Puma,Women Hooded Sweatshirt,https://www.myntra.com/sweatshirts/puma/puma-women-pink--white-essentials-logo-printed-hooded-sweatshirt/18982740/buy,Pink and white printed sweatshirt | Has a hood | 1 kangaroo pocket | Long sleeves | Ribbed hem,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18982740/2022/8/22/d609259e-20db-4d96-849e-b8aba8ddc97f1661162269567-Essentials-Logo-Full-Zip-Womens-Hoodie-3701661162269118-1.jpg"
Puma,Women Hoodie Sweatshirt,https://www.myntra.com/sweatshirts/puma/puma-women-grey-solid-essential-full-zip-hoodie-sweatshirt/19527028/buy,Grey solid sweatshirt | Regular fit | Kangaroo pockets for convenient storage | Jersey-lined hood with drawcord for adjustability | Ribbed cuffs and waistband | Some styles feature PUMA Cat Logo at left chest | Some styles feature PUMA No.1 Logo at left chest | Cotton and recycled polyester,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19527028/2022/9/7/59efaf7a-48bc-4aff-abd2-e50619815a491662547192576-Puma-Women-Grey-Solid-Essential-Full-Zip-Hoodie-Sweatshirt-1-1.jpg"
